aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
5441,Luiz Henrique Cunha,wvieira@example.com,Serviço Social,Trancado,A,Masculino,21.0,1,2930,1,1,Solteiro(a),2,3,Sociologia,Guilherme Peixoto,4.55,15,Ruim,Física,Srta. Luísa da Conceição,9.35,6,Regular,Matemática,Raquel Siqueira,3.69,4,Ruim,História,José Miguel Costa,0.16,10,Ruim,Química,Juliana da Paz,3.35,13,Ruim,0
5442,Lucas Pires,manuella33@example.net,Nutrição,Formado,D,Masculino,20.0,1,8502,0,0,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,5.67,10,Regular,Gestão de Alimentos e Bebidas,Zoe Rocha,4.73,11,Ruim,Gestão de Hospedagem,Sabrina Rios,5.71,3,Regular,Hospitalidade,Dr. Juan das Neves,9.64,4,Bom,Marketing de Hotelaria,Arthur Miguel Martins,8.62,14,Ruim,0
5443,#######,user@@site,Veterinária,Matriculado,D,Outro,36.0,1,2386,1,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,7.02,10,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,0.37,9,Ruim,Enfermagem Geral,Bryan da Conceição,1.24,3,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,1.02,2,Ruim,Saúde Pública,Sra. Marina Fonseca,6.96,4,Regular,1
5444,Yan Moraes,asafe79@example.org,Teatro,Matriculado,B,Feminino,45.0,0,6184,0,1,Relacionado(a),2,1,Teoria dos Números,Erick da Rocha,6.78,12,Ruim,Cálculo,Vicente Pastor,7.1,5,Bom,Probabilidade e Estatística,Gustavo Henrique Moura,9.41,11,Ruim,Geometria,Sr. Asafe da Luz,2.65,5,Ruim,Álgebra Linear,Ravy Costela,8.55,5,Bom,0
5445,Isabella Souza,none.com,Biblioteconomia,Matriculado,B,Masculino,300.0,1,8568,1,1,Solteiro(a),1,3,Gestão de Escritórios,Renan Moreira,9.12,4,Bom,Administração do Tempo,Dra. Maysa Carvalho,0.63,5,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,4.55,1,Ruim,Comunicação Empresarial,Ana Lívia Vargas,6.36,15,Ruim,Gestão de Pessoas,Amanda Lopes,0.7,1,Ruim,1
5446,Laura da Luz,?,Recursos Humanos,Trancado,B,Masculino,27.0,0,5720,0,0,Solteiro(a),1,2,Gestão de Escritórios,José Miguel Viana,6.0,0,Regular,Administração do Tempo,Miguel Freitas,5.67,10,Regular,Comunicação Empresarial,Lucca Guerra,4.05,7,Ruim,Atendimento ao Cliente,Maria Helena Novais,9.31,13,Ruim,Gestão de Pessoas,Maria Sophia Costa,3.52,14,Ruim,0
5447,Maria Cecília da Mota,eloahvasconcelos@example.org,Fonoaudiologia,Matriculado,A,Feminino,28.0,1,3510,1,1,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,4.68,10,Ruim,Cálculo,Sr. Vitor Gabriel Montenegro,8.2,15,Ruim,Circuitos Elétricos,Antonella Andrade,7.91,9,Regular,Desenho Técnico,Sr. Lucas Gabriel da Luz,7.67,14,Ruim,Mecânica,Vitória Alves,3.72,11,Ruim,0
5448,Sr. Guilherme Duarte,dsilva@example.org,Marketing,Matriculado,B,Feminino,40.0,1,8855,0,0,Relacionado(a),2,1,Teoria dos Números,Erick da Rocha,1.72,13,Ruim,Cálculo,Vicente Pastor,0.14,8,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,6.3,14,Ruim,Geometria,Sr. Asafe da Luz,2.04,6,Ruim,Álgebra Linear,Ravy Costela,6.0,0,Regular,0
5449,Renan Machado,bvieira@example.net,História,Trancado,A,Masculino,30.0,1,5995,0,1,Relacionado(a),1,1,Gestão de Marketing,José Lima,1.06,10,Ruim,Comportamento do Consumidor,Ian Mendonça,8.31,15,Ruim,Marketing Digital,Srta. Gabrielly Cardoso,5.76,14,Ruim,Pesquisa de Mercado,Cecilia Cavalcante,4.11,14,Ruim,Publicidade,Luiz Gustavo da Cunha,6.11,0,Regular,0
5450,Liam Sales,vitor91@example.org,Jogos Digitais,Trancado,D,Outro,22.0,0,8043,0,1,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,1.61,4,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,3.12,7,Ruim,Gestão de Hospedagem,Sabrina Rios,2.56,10,Ruim,Hospitalidade,Dr. Juan das Neves,6.2,3,Regular,Marketing de Hotelaria,Arthur Miguel Martins,7.46,0,Bom,0
5451,Davi Lucca Fernandes,luccagomes@example.com,Engenharia,Formado,A,Outro,23.0,1,-230,0,1,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,2.25,4,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,3.47,4,Ruim,Atendimento ao Cliente,Alice da Mata,2.49,6,Ruim,Comunicação Empresarial,Milena Câmara,4.47,11,Ruim,Administração do Tempo,Elisa Fonseca,7.28,7,Regular,0
5452,Sabrina Nogueira,rnascimento@example.org,Veterinária,Matriculado,C,Outro,31.0,1,5763,0,1,Relacionado(a),2,4,Geopolítica,Ana Carolina Nascimento,7.98,5,Bom,Geografia Física,Ana Lívia Lima,6.48,1,Regular,Geografia Humana,Anna Liz Vieira,0.19,2,Ruim,Planejamento Urbano,Dr. Danilo Casa Grande,0.54,2,Ruim,Cartografia,Alexia Casa Grande,5.25,1,Regular,0
5453,Leandro Albuquerque,azevedoana-laura@example.net,Zootecnia,Matriculado,C,Masculino,22.0,0,8423,0,0,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,9.46,10,Regular,Desenvolvimento Organizacional,Brayan Aparecida,1.13,15,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,2.59,1,Ruim,Gestão de Pessoas,Maria Luiza Lima,6.91,8,Regular,Treinamento e Desenvolvimento,Fernanda Araújo,6.21,4,Regular,0
5454,Isaque Cirino,lopessophia@example.com,Estatística,Matriculado,A,Outro,28.0,0,5701,0,1,Relacionado(a),2,2,Sistemas Operacionais,Ester Sousa,7.76,3,Bom,Algoritmos,Benjamin Sampaio,7.31,5,Bom,Programação,Jade Oliveira,2.46,4,Ruim,Banco de Dados,Benicio Nascimento,0.14,8,Ruim,Estruturas de Dados,Ana Vitória Pires,1.9,7,Ruim,0
5455,Sra. Letícia Silveira,qmendonca@example.net,Estatística,Matriculado,B,Masculino,45.0,0,6094,1,0,XW0S2#$@43,2,4,Pesquisa de Mercado,Sr. Fernando da Paz,6.14,4,Regular,Comportamento do Consumidor,Murilo Ramos,7.0,13,Ruim,Gestão de Marketing,Luiz Otávio Vieira,6.05,12,Ruim,Marketing Digital,Raul Ramos,0.45,5,Ruim,Publicidade,Zoe Barbosa,3.0,0,Ruim,0
5456,Matteo Andrade,melobarbara@example.com,Engenharia Civil,Formado,D,Feminino,42.0,1,9910,1,0,Solteiro(a),1,4,Relações Públicas,Calebe Sampaio,2.38,1,Ruim,Marketing Digital,Vicente Porto,8.25,6,Regular,Comunicação Publicitária,João Gabriel Casa Grande,7.69,14,Ruim,Publicidade Criativa,Milena Farias,0.65,12,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,0.53,12,Ruim,0
5457,Maria Helena Fonseca,milena20@example.com,Ciências Contábeis,Matriculado,C,Feminino,19.0,0,9915,0,1,Relacionado(a),2,4,Geopolítica,Ana Carolina Nascimento,9.9,8,Regular,Geografia Física,Ana Lívia Lima,8.32,2,Excelente,Geografia Humana,Anna Liz Vieira,6.84,13,Ruim,Planejamento Urbano,Dr. Danilo Casa Grande,1.63,7,Ruim,Cartografia,Alexia Casa Grande,0.87,15,Ruim,0
5458,Dra. Antonella Rios,maria-luisa74@example.com,Segurança do Trabalho,Matriculado,A,Outro,27.0,1,5708,0,1,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,5.92,7,Regular,Cálculo,Sr. Vitor Gabriel Montenegro,1.52,14,Ruim,Circuitos Elétricos,Antonella Andrade,5.23,11,Ruim,Desenho Técnico,Sr. Lucas Gabriel da Luz,1.51,1,Ruim,Mecânica,Vitória Alves,5.56,12,Ruim,0
5459,Maya Barros,emanuelaparecida@example.org,Computação,Formado,B,Masculino,45.0,1,2431,1,0,Relacionado(a),2,3,Algoritmos,Sra. Bianca Santos,8.84,1,Excelente,Estruturas de Dados,Isabella Alves,4.25,10,Ruim,Banco de Dados,Heitor Vargas,7.81,7,Regular,Programação,Srta. Isabella Moura,3.35,8,Ruim,Sistemas Operacionais,Joaquim Pastor,3.54,3,Ruim,0
5460,Arthur Gabriel Almeida,ana-beatrizcampos@example.com,Física,Matriculado,D,Feminino,31.0,0,8093,1,1,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,4.73,14,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,1.51,11,Ruim,Gestão de Hospedagem,Sabrina Rios,9.6,13,Ruim,Hospitalidade,Dr. Juan das Neves,6.5,10,Regular,Marketing de Hotelaria,Arthur Miguel Martins,7.57,0,Bom,0
5461,Pedro Lucas Sá,vda-mota@example.net,Medicina,Formado,D,Outro,22.0,1,,0,0,Solteiro(a),2,3,Gestão de Hotelaria,Levi Fonseca,8.12,4,Bom,Gestão de Alimentos e Bebidas,Zoe Rocha,3.57,5,Ruim,Gestão de Hospedagem,Sabrina Rios,0.38,1,Ruim,Hospitalidade,Dr. Juan das Neves,6.28,12,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,1.52,14,Ruim,0
5462,Jade da Costa,@email,Medicina,Matriculado,B,Masculino,28.0,1,3557,0,1,Solteiro(a),1,4,Psicologia Social,Maria Alice Martins,4.02,0,Ruim,Teoria Social,Joaquim Vasconcelos,9.97,8,Regular,Movimentos Sociais,Gael Rios,6.47,6,Regular,Antropologia,João Vitor Silva,0.23,0,Ruim,Sociologia Geral,Pedro Henrique Duarte,2.24,7,Ruim,0
5463,Sophia Rezende,irezende@example.net,Sistemas de Informação,Formado,D,Feminino,36.0,1,8309,0,0,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,4.75,8,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,9.89,12,Ruim,Gestão de Hotelaria,Paulo Casa Grande,1.09,11,Ruim,Marketing de Hotelaria,Lara Pacheco,9.18,8,Regular,Hospitalidade,Dr. Benício Farias,9.83,1,Excelente,0
5464,Eloah Brito,davi-miguel24@example.net,Turismo,Trancado,C,Masculino,,1,5567,0,1,Relacionado(a),2,4,Geopolítica,Ana Carolina Nascimento,7.36,3,Bom,Geografia Física,Ana Lívia Lima,7.19,9,Regular,Geografia Humana,Anna Liz Vieira,3.08,0,Ruim,Planejamento Urbano,Dr. Danilo Casa Grande,3.69,6,Ruim,Cartografia,Alexia Casa Grande,2.64,3,Ruim,0
5465,Hadassa Macedo,clara43@example.org,Marketing,Formado,B,Masculino,45.0,1,6621,0,0,Solteiro(a),1,4,Psicologia Social,Maria Alice Martins,3.96,11,Ruim,Teoria Social,Joaquim Vasconcelos,4.87,4,Ruim,Movimentos Sociais,Gael Rios,4.59,11,Ruim,Antropologia,João Vitor Silva,9.73,11,Ruim,Sociologia Geral,Pedro Henrique Duarte,2.25,8,Ruim,0
5466,Maria Cecília Pimenta,gsilveira@example.net,Artes Visuais,Trancado,B,Masculino,25.0,0,3351,1,0,Relacionado(a),1,4,Psicologia Social,Maria Alice Martins,0.32,10,Ruim,Teoria Social,Joaquim Vasconcelos,4.08,3,Ruim,Movimentos Sociais,Gael Rios,6.64,1,Regular,Antropologia,João Vitor Silva,0.99,14,Ruim,Sociologia Geral,Pedro Henrique Duarte,0.06,11,Ruim,0
5467,Maria Luiza Costa,luiz-miguel15@example.org,Biomedicina,Matriculado,D,Masculino,20.0,0,5604,1,0,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,3.42,7,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,1.43,6,Ruim,Enfermagem Geral,Bryan da Conceição,0.97,0,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,0.11,10,Ruim,Saúde Pública,Sra. Marina Fonseca,1.89,5,Ruim,0
5468,Arthur Gabriel Sá,andresousa@example.org,Engenharia de Alimentos,Formado,A,Feminino,30.0,1,8898,0,1,Solteiro(a),1,4,História da Dança,Maria Laura Silva,1.66,2,Ruim,Dança Contemporânea,Diogo Ramos,3.96,15,Ruim,Técnicas de Dança,Esther Cunha,7.88,15,Ruim,Gestão de Eventos de Dança,Ana Carolina Cardoso,9.61,12,Ruim,Coreografia,Heloisa Brito,2.33,1,Ruim,0
5469,Isabel Farias,maria-liz15@example.org,Dança,Trancado,B,Outro,25.0,0,9621,1,0,Relacionado(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,3.92,0,Ruim,Comportamento do Consumidor,Murilo Ramos,2.3,10,Ruim,Gestão de Marketing,Luiz Otávio Vieira,4.87,1,Ruim,Marketing Digital,Raul Ramos,5.59,4,Regular,Publicidade,Zoe Barbosa,9.28,12,Ruim,0
5470,Letícia Guerra,britogustavo-henrique@example.net,Cinema,Matriculado,A,Masculino,45.0,0,5064,0,0,Relacionado(a),2,3,Sociologia,Guilherme Peixoto,4.48,2,Ruim,Física,Srta. Luísa da Conceição,6.47,13,Ruim,Matemática,Raquel Siqueira,4.9,8,Ruim,História,José Miguel Costa,6.26,2,Regular,Química,Juliana da Paz,3.08,0,Ruim,0
5471,Helena Rodrigues,ccostela@example.com,História,Trancado,B,Masculino,40.0,1,7544,1,0,Relacionado(a),1,3,Gestão de Escritórios,Renan Moreira,5.27,15,Ruim,Administração do Tempo,Dra. Maysa Carvalho,0.57,7,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,2.63,4,Ruim,Comunicação Empresarial,Ana Lívia Vargas,4.42,5,Ruim,Gestão de Pessoas,Amanda Lopes,1.3,7,Ruim,0
5472,Carlos Eduardo Cunha,isis86@example.com,Direito,Trancado,B,Outro,23.0,0,3139,1,1,Solteiro(a),2,2,Fisiologia,Liam Dias,9.16,11,Ruim,Anatomia,Stephany Vasconcelos,3.41,11,Ruim,Reabilitação,Melissa Sales,1.79,10,Ruim,Terapia Física,Dr. José Miguel Peixoto,4.46,4,Ruim,Técnicas de Imagem,Brayan Sousa,8.27,6,Regular,0
5473,Valentina Sousa,freitaslara@example.com,Nutrição,Formado,B,Feminino,30.0,0,7337,0,0,Solteiro(a),1,2,Gestão de Escritórios,José Miguel Viana,7.68,0,Bom,Administração do Tempo,Miguel Freitas,7.79,9,Regular,Comunicação Empresarial,Lucca Guerra,3.06,2,Ruim,Atendimento ao Cliente,Maria Helena Novais,3.55,15,Ruim,Gestão de Pessoas,Maria Sophia Costa,6.62,11,Ruim,0
5474,Maria Cecília Costela,leo04@example.org,Ciências Contábeis,Trancado,A,Outro,17.0,0,2661,1,0,Solteiro(a),1,1,Gestão de Marketing,José Lima,0.69,7,Ruim,Comportamento do Consumidor,Ian Mendonça,4.22,15,Ruim,Marketing Digital,Srta. Gabrielly Cardoso,2.34,15,Ruim,Pesquisa de Mercado,Cecilia Cavalcante,3.82,3,Ruim,Publicidade,Luiz Gustavo da Cunha,6.42,12,Ruim,0
5475,Stella Cassiano,kevinda-cruz@example.com,Ciência da Computação,Matriculado,B,Outro,30.0,0,2666,0,0,Solteiro(a),1,4,Psicologia Social,Maria Alice Martins,8.07,10,Regular,Teoria Social,Joaquim Vasconcelos,4.26,2,Ruim,Movimentos Sociais,Gael Rios,5.28,1,Regular,Antropologia,João Vitor Silva,2.2,11,Ruim,Sociologia Geral,Pedro Henrique Duarte,8.11,2,Excelente,0
5476,Ana Laura Barbosa,cavalcanterenan@example.net,Engenharia Mecânica,Formado,C,XXXXXXXXX,22.0,0,8117,0,0,Relacionado(a),1,1,Arquitetura de Redes,Olívia Dias,5.16,9,Regular,Administração de Redes,Pedro Henrique Borges,6.13,10,Regular,Segurança em Redes,Lunna da Cunha,7.82,5,Bom,Protocolos de Comunicação,Apollo Siqueira,9.65,3,Excelente,Redes de Dados,Rafaela Andrade,8.99,6,Regular,0
5477,Josué Cavalcante,caldeiraapollo@example.org,Computação,Trancado,D,Outro,44.0,1,3703,0,0,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,1.32,8,Ruim,Marketing Digital,Vicente Porto,7.44,3,Bom,Comunicação Publicitária,João Gabriel Casa Grande,0.14,1,Ruim,Publicidade Criativa,Milena Farias,9.2,5,Bom,Comportamento do Consumidor,Sr. Josué da Cruz,3.0,10,Ruim,0
5478,Yasmin da Paz,faraujo@example.com,Ciências Sociais,Matriculado,D,Outro,31.0,0,6237,1,1,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,0.84,12,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,6.99,13,Ruim,Gestão de Hotelaria,Paulo Casa Grande,8.24,5,Bom,Marketing de Hotelaria,Lara Pacheco,9.65,7,Regular,Hospitalidade,Dr. Benício Farias,7.52,2,Bom,0
5479,João Lucas Câmara,maria-sophia94@example.org,Turismo,Trancado,B,Outro,43.0,0,5891,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,4.68,4,Ruim,Direção Teatral,Julia Rezende,3.81,13,Ruim,Cenografia,Giovanna Lima,9.15,12,Ruim,Roteiro Teatral,Laura Nascimento,1.77,2,Ruim,Iluminação Teatral,Sr. Josué Machado,8.36,0,Excelente,0
5480,Maitê da Mota,duartegustavo@example.net,Sistemas de Informação,Formado,D,Outro,39.0,0,4274,0,1,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,1.88,2,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,7.62,12,Ruim,Gestão de Hotelaria,Paulo Casa Grande,4.13,12,Ruim,Marketing de Hotelaria,Lara Pacheco,5.06,2,Regular,Hospitalidade,Dr. Benício Farias,9.82,7,Regular,0
5481,Sophie Guerra,ana-sophiafarias@example.com,Letras,Trancado,C,Masculino,44.0,1,2298,1,0,Relacionado(a),1,2,Redes de Computadores,Rhavi Nogueira,8.75,8,Regular,Inteligência Artificial,Ravi Lucca Cunha,6.39,3,Regular,Sistemas Distribuídos,Heloisa Silveira,6.35,4,Regular,Estruturas de Dados,Aurora da Cruz,2.41,13,Ruim,Algoritmos,Laís Pinto,1.7,4,Ruim,0
5482,Maria Luísa Moreira,marcela84@example.org,Biblioteconomia,Trancado,C,Outro,22.0,0,4273,1,0,Solteiro(a),1,2,Redes de Computadores,Rhavi Nogueira,9.6,3,Excelente,Inteligência Artificial,Ravi Lucca Cunha,7.68,13,Ruim,Sistemas Distribuídos,Heloisa Silveira,4.62,6,Ruim,Estruturas de Dados,Aurora da Cruz,0.83,11,Ruim,Algoritmos,Laís Pinto,5.43,14,Ruim,0
5483,Noah Moraes,ysilva@example.org,Física,Formado,D,Outro,36.0,0,7560,0,1,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,3.27,0,Ruim,Gestão de Estoques,Ana Laura Rezende,2.54,0,Ruim,Marketing e Vendas,Nina Camargo,0.43,2,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,3.77,0,Ruim,Gestão de Vendas,Cauê Machado,6.41,15,Ruim,0
5484,Ana Julia Sá,gael58@example.net,Design Gráfico,Formado,A,Outro,40.0,0,5536,1,0,Solteiro(a),2,2,Sistemas Operacionais,Ester Sousa,7.44,4,Bom,Algoritmos,Benjamin Sampaio,6.4,11,Ruim,Programação,Jade Oliveira,7.88,13,Ruim,Banco de Dados,Benicio Nascimento,0.12,0,Ruim,Estruturas de Dados,Ana Vitória Pires,6.65,13,Ruim,0
5485,,cavalcantejose-pedro@example.com,Secretariado Executivo,Matriculado,A,Outro,43.0,0,8302,0,0,Solteiro(a),2,1,Fotografia,Davi Miguel Melo,7.93,4,Bom,História da Arte,Sr. Yan Garcia,0.21,8,Ruim,Arte Digital,Helena Novais,8.32,5,Bom,Escultura,Ana Liz Gonçalves,9.24,11,Ruim,Pintura,Bernardo da Mota,3.01,3,Ruim,0
5486,0923023,qnovais@example.net,Segurança do Trabalho,Trancado,C,Outro,32.0,0,4505,1,1,Relacionado(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,0.73,14,Ruim,Geografia Humana,Davi Luiz Sales,9.11,6,Regular,Geografia Física,Srta. Luna Novais,1.33,4,Ruim,Cartografia,José Miguel Novais,1.78,5,Ruim,Planejamento Urbano,Benjamim da Rosa,8.43,3,Excelente,0
5487,Dr. Enzo Gabriel Vasconcelos,enrico36@example.org,,Matriculado,B,Masculino,43.0,1,7712,0,1,,1,1,História do Teatro,Liam Borges,5.97,13,Ruim,Direção Teatral,Julia Rezende,4.8,3,Ruim,Cenografia,Giovanna Lima,8.91,0,Excelente,Roteiro Teatral,Laura Nascimento,8.45,7,Regular,Iluminação Teatral,Sr. Josué Machado,2.07,0,Ruim,0
5488,Larissa Silva,fogacaian@example.org,Engenharia de Produção,Formado,D,Outro,30.0,1,1172,0,0,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,1.09,3,Ruim,Banco de Dados,Raul das Neves,1.53,6,Ruim,Sistemas de Informação Empresarial,Nicolas Macedo,3.48,11,Ruim,Desenvolvimento de Software,Benicio Fernandes,7.19,15,Ruim,Análise de Sistemas,Sr. Gustavo Farias,6.27,14,Ruim,0
5489,Antônio Cirino,luccacirino@example.org,Administração,Formado,B,Outro,32.0,0,4683,1,0,Relacionado(a),2,3,Algoritmos,Sra. Bianca Santos,7.37,12,Ruim,Estruturas de Dados,Isabella Alves,4.52,8,Ruim,Banco de Dados,Heitor Vargas,5.78,14,Ruim,Programação,Srta. Isabella Moura,6.53,8,Regular,Sistemas Operacionais,Joaquim Pastor,5.79,13,Ruim,0
5490,22333123,joaquimcastro@example.org,Logística,Matriculado,A,Feminino,38.0,1,7563,0,1,Solteiro(a),2,1,Fotografia,Davi Miguel Melo,3.97,15,Ruim,História da Arte,Sr. Yan Garcia,4.52,12,Ruim,Arte Digital,Helena Novais,3.3,2,Ruim,Escultura,Ana Liz Gonçalves,9.65,8,Regular,Pintura,Bernardo da Mota,6.28,4,Regular,0
5491,Dr. Matheus Alves,ana-clara52@example.com,Jornalismo,Matriculado,B,Feminino,26.0,1,4671,1,1,Solteiro(a),1,4,Psicologia Social,Maria Alice Martins,8.38,10,Regular,Teoria Social,Joaquim Vasconcelos,5.52,1,Regular,Movimentos Sociais,Gael Rios,3.59,6,Ruim,Antropologia,João Vitor Silva,8.28,4,Bom,Sociologia Geral,Pedro Henrique Duarte,0.65,5,Ruim,0
5492,Lucas Gabriel Siqueira,fonsecadavi-lucca@example.org,Banco de Dados,Matriculado,B,Masculino,22.0,0,1548,0,1,Relacionado(a),2,1,Teoria dos Números,Erick da Rocha,2.22,12,Ruim,Cálculo,Vicente Pastor,7.07,10,Regular,Probabilidade e Estatística,Gustavo Henrique Moura,9.9,13,Ruim,Geometria,Sr. Asafe da Luz,4.09,13,Ruim,Álgebra Linear,Ravy Costela,9.49,9,Regular,0
5493,Enrico Peixoto,mourajade@example.net,curso,Formado,D,Feminino,35.0,1,2187,0,1,Relacionado(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,3.17,11,Ruim,Genética Animal,Luiz Henrique Peixoto,3.4,3,Ruim,Nutrição Animal,Josué Gonçalves,2.58,1,Ruim,Fisiologia Animal,Isadora Machado,2.09,7,Ruim,Produção Animal,Ágatha Aparecida,7.48,11,Ruim,0
5494,Ana Liz Marques,marianeduarte@example.net,Pedagogia,Matriculado,C,Outro,44.0,1,8889,1,1,Solteiro(a),2,3,Gestão de Carreira,Clara Araújo,3.86,0,Ruim,Desenvolvimento Organizacional,Brayan Aparecida,6.98,0,Regular,Recrutamento e Seleção,Marcos Vinicius Pinto,7.76,13,Ruim,Gestão de Pessoas,Maria Luiza Lima,6.31,10,Regular,Treinamento e Desenvolvimento,Fernanda Araújo,2.43,6,Ruim,1
5495,Yasmin Mendes,agathaaparecida@example.org,Turismo,Matriculado,C,Outro,32.0,1,4884,0,0,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,8.12,7,Regular,Desenvolvimento Organizacional,Brayan Aparecida,2.81,13,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,6.28,5,Regular,Gestão de Pessoas,Maria Luiza Lima,1.15,6,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,2.34,12,Ruim,0
5496,Sr. Yago da Costa,felipe96@example.org,Ciência da Computação,Formado,D,2923!!!k2,40.0,1,3405,0,0,Solteiro(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,1.63,13,Ruim,Banco de Dados,Raul das Neves,7.78,9,Regular,Sistemas de Informação Empresarial,Nicolas Macedo,8.05,5,Bom,Desenvolvimento de Software,Benicio Fernandes,2.34,13,Ruim,Análise de Sistemas,Sr. Gustavo Farias,5.47,11,Ruim,0
5497,Theo Peixoto,gvasconcelos@example.com,Redes de Computadores,Trancado,B,Feminino,41.0,0,7254,0,0,Relacionado(a),1,4,Psicologia Social,Maria Alice Martins,7.43,8,Regular,Teoria Social,Joaquim Vasconcelos,8.67,14,Ruim,Movimentos Sociais,Gael Rios,5.62,0,Regular,Antropologia,João Vitor Silva,3.25,2,Ruim,Sociologia Geral,Pedro Henrique Duarte,9.57,14,Ruim,0
5498,Sr. Mateus Leão,rochalorenzo@example.net,Museologia,Trancado,D,Masculino,40.0,0,1957,0,1,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,4.33,6,Ruim,Marketing Digital,Vicente Porto,6.1,14,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,0.6,13,Ruim,Publicidade Criativa,Milena Farias,4.64,0,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,0.93,5,Ruim,0
5499,Beatriz Brito,?,Sistemas de Informação,Matriculado,C,Feminino,38.0,0,8619,0,1,Solteiro(a),2,3,Gestão de Carreira,Clara Araújo,9.39,10,Regular,Desenvolvimento Organizacional,Brayan Aparecida,8.05,7,Regular,Recrutamento e Seleção,Marcos Vinicius Pinto,2.88,12,Ruim,Gestão de Pessoas,Maria Luiza Lima,1.12,12,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,1.76,7,Ruim,0
5500,Léo Duarte,joana17@example.com,Engenharia de Produção,Formado,B,Outro,44.0,0,9534,0,1,INSERT DATA,1,3,Gestão de Escritórios,Renan Moreira,1.2,1,Ruim,Administração do Tempo,Dra. Maysa Carvalho,5.4,3,Regular,Atendimento ao Cliente,Dra. Raquel Aragão,3.8,7,Ruim,Comunicação Empresarial,Ana Lívia Vargas,0.33,14,Ruim,Gestão de Pessoas,Amanda Lopes,8.12,5,Bom,0
5501,Vitor Gabriel Barros,da-luzotto@example.com,Engenharia Ambiental,Trancado,D,Outro,20.0,1,5811,1,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,3.25,1,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,6.39,1,Regular,Enfermagem Geral,Bryan da Conceição,0.91,10,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,6.45,1,Regular,Saúde Pública,Sra. Marina Fonseca,8.93,14,Ruim,0
